latitude, longitude, Year, TXx
-33.50,138.75,1940, 42.08
-33.50,138.75,1950, 40.88
-33.50,138.75,1960, 42.78
-33.50,138.75,1970, 40.77
-33.50,138.75,1980, 41.76
-33.50,138.75,1990, 43.53
-33.50,138.75,2000, 40.05
-33.50,138.75,2010, 41.49
-33.50,138.75,2020, 42.44
-33.50,139.00,1910, 40.07
-33.50,139.00,1920, 40.72
-33.50,139.00,1930, 40.51
-33.50,139.00,1940, 41.39
-33.50,139.00,1950, 40.68
-33.50,139.00,1960, 42.04
-33.50,139.00,1970, 40.53
-33.50,139.00,1980, 41.37
-33.50,139.00,1990, 42.79
-33.50,139.00,2000, 39.78
-33.50,139.00,2010, 41.27
-33.50,139.00,2020, 41.87
-33.50,139.25,1910, 41.68
-33.50,139.25,1920, 42.37
-33.50,139.25,1930, 42.13
-33.50,139.25,1940, 42.82
-33.50,139.25,1950, 42.34
-33.50,139.25,1960, 43.24
-33.50,139.25,1970, 42.24
-33.50,139.25,1980, 42.95
-33.50,139.25,1990, 43.91
-33.50,139.25,2000, 42.38
-33.50,139.25,2010, 42.91
-33.50,139.25,2020, 43.48
-33.50,139.50,1910, 42.21
-33.50,139.50,1920, 42.92
-33.50,139.50,1930, 42.65
-33.50,139.50,1940, 43.54
-33.50,139.50,1950, 42.89
-33.50,139.50,1960, 43.56
-33.50,139.50,1970, 43.07
-33.50,139.50,1980, 43.61
-33.50,139.50,1990, 44.00
-33.50,139.50,2000, 43.52
-33.50,139.50,2010, 43.55
-33.50,139.50,2020, 44.41
-33.50,139.75,1910, 42.31
-33.50,139.75,1920, 43.07
-33.50,139.75,1930, 42.78
-33.50,139.75,1940, 43.77
-33.50,139.75,1950, 43.04
-33.50,139.75,1960, 44.36
-33.50,139.75,1970, 43.55
-33.50,139.75,1980, 43.95
-33.50,139.75,1990, 43.80
-33.50,139.75,2000, 44.29
-33.50,139.75,2010, 43.86
-33.50,139.75,2020, 45.04
-33.50,140.00,1910, 42.31
-33.50,140.00,1920, 43.15
-33.50,140.00,1930, 42.82
-33.50,140.00,1940, 43.83
-33.50,140.00,1950, 43.08
-33.50,140.00,1960, 44.92
-33.50,140.00,1970, 43.87
-33.50,140.00,1980, 44.18
-33.50,140.00,1990, 43.68
-33.50,140.00,2000, 45.21
-33.50,140.00,2010, 44.14
-33.50,140.00,2020, 45.33
-33.50,140.25,1910, 42.31
-33.50,140.25,1920, 43.07
-33.50,140.25,1930, 42.68
-33.50,140.25,1940, 43.65
-33.50,140.25,1950, 42.94
-33.50,140.25,1960, 44.91
-33.50,140.25,1970, 43.89
-33.50,140.25,1980, 44.19
-33.50,140.25,1990, 43.55
-33.50,140.25,2000, 45.58
-33.50,140.25,2010, 44.21
-33.50,140.25,2020, 45.62
-33.50,140.50,1910, 42.80
-33.50,140.50,1920, 43.12
-33.50,140.50,1930, 42.63
-33.50,140.50,1940, 43.51
-33.50,140.50,1950, 42.87
-33.50,140.50,1960, 44.86
-33.50,140.50,1970, 43.91
-33.50,140.50,1980, 44.25
-33.50,140.50,1990, 43.54
-33.50,140.50,2000, 45.79
-33.50,140.50,2010, 44.27
-33.50,140.50,2020, 46.35
-33.50,140.75,1910, 43.14
-33.50,140.75,1920, 43.07
-33.50,140.75,1930, 42.47
-33.50,140.75,1940, 43.22
-33.50,140.75,1950, 42.69
-33.50,140.75,1960, 44.81
-33.50,140.75,1970, 43.71
-33.50,140.75,1980, 44.10
-33.50,140.75,1990, 45.29
-33.50,140.75,2000, 45.72
-33.50,140.75,2010, 44.17
-33.50,140.75,2020, 46.88
-33.50,141.00,1910, 43.58
-33.50,141.00,1920, 43.23
-33.50,141.00,1930, 42.45
-33.50,141.00,1940, 43.11
-33.50,141.00,1950, 42.69
-33.50,141.00,1960, 45.13
-33.50,141.00,1970, 43.53
-33.50,141.00,1980, 44.05
-33.50,141.00,1990, 47.23
-33.50,141.00,2000, 45.66
-33.50,141.00,2010, 44.38
-33.50,141.00,2020, 47.43
-33.50,141.25,1910, 43.63
-33.50,141.25,1920, 43.01
-33.50,141.25,1930, 42.04
-33.50,141.25,1940, 42.59
-33.50,141.25,1950, 42.31
-33.50,141.25,1960, 45.30
-33.50,141.25,1970, 42.77
-33.50,141.25,1980, 43.65
-33.50,141.25,1990, 48.07
-33.50,141.25,2000, 45.12
-33.50,141.25,2010, 44.05
-33.50,141.25,2020, 47.32
-33.50,141.50,1910, 44.14
-33.50,141.50,1920, 43.24
-33.50,141.50,1930, 42.10
-33.50,141.50,1940, 42.58
-33.50,141.50,1950, 42.36
-33.50,141.50,1960, 46.01
-33.50,141.50,1970, 42.32
-33.50,141.50,1980, 43.97
-33.50,141.50,1990, 48.91
-33.50,141.50,2000, 44.88
-33.50,141.50,2010, 44.04
-33.50,141.50,2020, 47.35
-33.50,141.75,1910, 44.52
-33.50,141.75,1920, 43.31
-33.50,141.75,1930, 42.06
-33.50,141.75,1940, 42.60
-33.50,141.75,1950, 42.30
-33.50,141.75,1960, 46.42
-33.50,141.75,1970, 41.91
-33.50,141.75,1980, 44.12
-33.50,141.75,1990, 49.24
-33.50,141.75,2000, 44.35
-33.50,141.75,2010, 44.43
-33.50,141.75,2020, 46.88
-33.50,142.00,1910, 44.75
-33.50,142.00,1920, 43.24
-33.50,142.00,1930, 42.09
-33.50,142.00,1940, 42.53
-33.50,142.00,1950, 42.17
-33.50,142.00,1960, 46.52
-33.50,142.00,1970, 41.47
-33.50,142.00,1980, 44.09
-33.50,142.00,1990, 48.91
-33.50,142.00,2000, 43.65
-33.50,142.00,2010, 44.65
-33.50,142.00,2020, 46.28
-33.50,142.25,1910, 44.89
-33.50,142.25,1920, 43.25
-33.50,142.25,1930, 42.27
-33.50,142.25,1940, 42.41
-33.50,142.25,1950, 42.11
-33.50,142.25,1960, 46.47
-33.50,142.25,1970, 41.32
-33.50,142.25,1980, 44.06
-33.50,142.25,1990, 48.51
-33.50,142.25,2000, 43.19
-33.50,142.25,2010, 44.78
-33.50,142.25,2020, 45.89
-33.50,142.50,1910, 45.13
-33.50,142.50,1920, 43.56
-33.50,142.50,1930, 42.55
-33.50,142.50,1940, 42.45
-33.50,142.50,1950, 42.36
-33.50,142.50,1960, 46.38
-33.50,142.50,1970, 41.69
-33.50,142.50,1980, 44.26
-33.50,142.50,1990, 48.52
-33.50,142.50,2000, 43.42
-33.50,142.50,2010, 45.08
-33.50,142.50,2020, 45.88
-33.50,142.75,1910, 45.03
-33.50,142.75,1920, 43.58
-33.50,142.75,1930, 42.48
-33.50,142.75,1940, 42.30
-33.50,142.75,1950, 42.37
-33.50,142.75,1960, 45.96
-33.50,142.75,1970, 42.04
-33.50,142.75,1980, 44.28
-33.50,142.75,1990, 48.41
-33.50,142.75,2000, 43.38
-33.50,142.75,2010, 45.09
-33.50,142.75,2020, 45.60
-33.50,143.00,1910, 44.95
-33.50,143.00,1920, 43.81
-33.50,143.00,1930, 42.42
-33.50,143.00,1940, 42.39
-33.50,143.00,1950, 42.45
-33.50,143.00,1960, 45.72
-33.50,143.00,1970, 42.61
-33.50,143.00,1980, 44.45
-33.50,143.00,1990, 48.40
-33.50,143.00,2000, 43.28
-33.50,143.00,2010, 45.38
-33.50,143.00,2020, 45.38
-33.50,143.25,1910, 44.87
-33.50,143.25,1920, 44.14
-33.50,143.25,1930, 42.32
-33.50,143.25,1940, 42.46
-33.50,143.25,1950, 42.54
-33.50,143.25,1960, 45.61
-33.50,143.25,1970, 43.01
-33.50,143.25,1980, 44.64
-33.50,143.25,1990, 48.43
-33.50,143.25,2000, 43.08
-33.50,143.25,2010, 45.45
-33.50,143.25,2020, 45.21
-33.50,143.50,1910, 44.73
-33.50,143.50,1920, 44.36
-33.50,143.50,1930, 42.24
-33.50,143.50,1940, 42.46
-33.50,143.50,1950, 42.56
-33.50,143.50,1960, 45.55
-33.50,143.50,1970, 43.13
-33.50,143.50,1980, 44.78
-33.50,143.50,1990, 48.39
-33.50,143.50,2000, 42.79
-33.50,143.50,2010, 44.79
-33.50,143.50,2020, 45.07
-33.50,143.75,1910, 44.52
-33.50,143.75,1920, 44.47
-33.50,143.75,1930, 42.49
-33.50,143.75,1940, 42.37
-33.50,143.75,1950, 42.52
-33.50,143.75,1960, 45.50
-33.50,143.75,1970, 43.19
-33.50,143.75,1980, 44.87
-33.50,143.75,1990, 48.28
-33.50,143.75,2000, 42.86
-33.50,143.75,2010, 44.51
-33.50,143.75,2020, 45.26
-33.50,144.00,1910, 44.25
-33.50,144.00,1920, 44.52
-33.50,144.00,1930, 42.70
-33.50,144.00,1940, 42.23
-33.50,144.00,1950, 42.45
-33.50,144.00,1960, 45.45
-33.50,144.00,1970, 43.46
-33.50,144.00,1980, 44.92
-33.50,144.00,1990, 48.11
-33.50,144.00,2000, 42.89
-33.50,144.00,2010, 44.39
-33.50,144.00,2020, 45.67
-33.50,144.25,1910, 43.85
-33.50,144.25,1920, 44.42
-33.50,144.25,1930, 42.80
-33.50,144.25,1940, 41.98
-33.50,144.25,1950, 42.27
-33.50,144.25,1960, 45.33
-33.50,144.25,1970, 43.61
-33.50,144.25,1980, 44.84
-33.50,144.25,1990, 47.79
-33.50,144.25,2000, 42.79
-33.50,144.25,2010, 44.30
-33.50,144.25,2020, 45.90
-33.50,144.50,1910, 43.33
-33.50,144.50,1920, 44.19
-33.50,144.50,1930, 42.79
-33.50,144.50,1940, 41.86
-33.50,144.50,1950, 41.97
-33.50,144.50,1960, 45.07
-33.50,144.50,1970, 43.61
-33.50,144.50,1980, 44.55
-33.50,144.50,1990, 47.33
-33.50,144.50,2000, 42.57
-33.50,144.50,2010, 44.10
-33.50,144.50,2020, 46.03
-33.50,144.75,1910, 43.05
-33.50,144.75,1920, 43.87
-33.50,144.75,1930, 42.67
-33.50,144.75,1940, 41.87
-33.50,144.75,1950, 41.57
-33.50,144.75,1960, 44.65
-33.50,144.75,1970, 43.45
-33.50,144.75,1980, 44.08
-33.50,144.75,1990, 46.80
-33.50,144.75,2000, 42.28
-33.50,144.75,2010, 43.88
-33.50,144.75,2020, 46.03
-33.50,145.00,1910, 42.82
-33.50,145.00,1920, 43.50
-33.50,145.00,1930, 42.50
-33.50,145.00,1940, 41.89
-33.50,145.00,1950, 41.13
-33.50,145.00,1960, 44.22
-33.50,145.00,1970, 43.19
-33.50,145.00,1980, 43.55
-33.50,145.00,1990, 46.32
-33.50,145.00,2000, 41.94
-33.50,145.00,2010, 43.63
-33.50,145.00,2020, 46.03
-33.50,145.25,1910, 42.59
-33.50,145.25,1920, 43.10
-33.50,145.25,1930, 42.27
-33.50,145.25,1940, 41.90
-33.50,145.25,1950, 40.62
-33.50,145.25,1960, 43.87
-33.50,145.25,1970, 42.82
-33.50,145.25,1980, 43.05
-33.50,145.25,1990, 45.93
-33.50,145.25,2000, 41.54
-33.50,145.25,2010, 43.36
-33.50,145.25,2020, 45.99
-33.50,145.50,1910, 42.35
-33.50,145.50,1920, 42.69
-33.50,145.50,1930, 41.98
-33.50,145.50,1940, 41.91
-33.50,145.50,1950, 40.07
-33.50,145.50,1960, 43.49
-33.50,145.50,1970, 42.30
-33.50,145.50,1980, 42.55
-33.50,145.50,1990, 45.58
-33.50,145.50,2000, 41.08
-33.50,145.50,2010, 43.06
-33.50,145.50,2020, 46.01
-33.50,145.75,1910, 42.46
-33.50,145.75,1920, 42.64
-33.50,145.75,1930, 41.67
-33.50,145.75,1940, 41.92
-33.50,145.75,1950, 39.92
-33.50,145.75,1960, 43.46
-33.50,145.75,1970, 41.89
-33.50,145.75,1980, 42.27
-33.50,145.75,1990, 45.35
-33.50,145.75,2000, 40.70
-33.50,145.75,2010, 42.84
-33.50,145.75,2020, 46.27
-33.50,146.00,1910, 42.79
-33.50,146.00,1920, 42.82
-33.50,146.00,1930, 41.56
-33.50,146.00,1940, 42.15
-33.50,146.00,1950, 40.30
-33.50,146.00,1960, 43.60
-33.50,146.00,1970, 41.57
-33.50,146.00,1980, 42.22
-33.50,146.00,1990, 45.30
-33.50,146.00,2000, 40.50
-33.50,146.00,2010, 42.75
-33.50,146.00,2020, 46.62
-33.50,146.25,1910, 42.78
-33.50,146.25,1920, 42.68
-33.50,146.25,1930, 41.17
-33.50,146.25,1940, 42.11
-33.50,146.25,1950, 40.76
-33.50,146.25,1960, 43.51
-33.50,146.25,1970, 41.03
-33.50,146.25,1980, 41.88
-33.50,146.25,1990, 44.98
-33.50,146.25,2000, 40.04
-33.50,146.25,2010, 42.33
-33.50,146.25,2020, 46.58
-33.50,146.50,1910, 42.89
-33.50,146.50,1920, 42.70
-33.50,146.50,1930, 41.07
-33.50,146.50,1940, 42.35
-33.50,146.50,1950, 41.33
-33.50,146.50,1960, 43.70
-33.50,146.50,1970, 41.08
-33.50,146.50,1980, 41.98
-33.50,146.50,1990, 44.97
-33.50,146.50,2000, 40.00
-33.50,146.50,2010, 42.37
-33.50,146.50,2020, 46.75
-33.50,146.75,1910, 41.54
-33.50,146.75,1920, 41.43
-33.50,146.75,1930, 39.63
-33.50,146.75,1940, 41.26
-33.50,146.75,1950, 40.50
-33.50,146.75,1960, 42.45
-33.50,146.75,1970, 39.99
-33.50,146.75,1980, 40.97
-33.50,146.75,1990, 43.80
-33.50,146.75,2000, 38.97
-33.50,146.75,2010, 41.10
-33.50,146.75,2020, 45.63
-33.50,147.00,1910, 42.14
-33.50,147.00,1920, 42.05
-33.50,147.00,1930, 40.10
-33.50,147.00,1940, 42.10
-33.50,147.00,1950, 41.42
-33.50,147.00,1960, 42.95
-33.50,147.00,1970, 40.64
-33.50,147.00,1980, 41.80
-33.50,147.00,1990, 44.47
-33.50,147.00,2000, 39.72
-33.50,147.00,2010, 41.66
-33.50,147.00,2020, 46.31
-33.50,147.25,1910, 42.02
-33.50,147.25,1920, 41.70
-33.50,147.25,1930, 40.51
-33.50,147.25,1940, 42.26
-33.50,147.25,1950, 41.62
-33.50,147.25,1960, 42.70
-33.50,147.25,1970, 40.57
-33.50,147.25,1980, 41.82
-33.50,147.25,1990, 44.38
-33.50,147.25,2000, 39.59
-33.50,147.25,2010, 41.59
-33.50,147.25,2020, 46.27
-33.50,147.50,1910, 41.88
-33.50,147.50,1920, 41.36
-33.50,147.50,1930, 41.14
-33.50,147.50,1940, 42.33
-33.50,147.50,1950, 41.74
-33.50,147.50,1960, 42.49
-33.50,147.50,1970, 40.45
-33.50,147.50,1980, 41.68
-33.50,147.50,1990, 44.17
-33.50,147.50,2000, 39.36
-33.50,147.50,2010, 41.54
-33.50,147.50,2020, 46.15
-33.50,147.75,1910, 41.14
-33.50,147.75,1920, 40.69
-33.50,147.75,1930, 40.65
-33.50,147.75,1940, 41.76
-33.50,147.75,1950, 41.30
-33.50,147.75,1960, 42.10
-33.50,147.75,1970, 39.78
-33.50,147.75,1980, 41.06
-33.50,147.75,1990, 43.38
-33.50,147.75,2000, 38.78
-33.50,147.75,2010, 41.00
-33.50,147.75,2020, 45.46
-33.50,148.00,1910, 40.96
-33.50,148.00,1920, 40.67
-33.50,148.00,1930, 40.70
-33.50,148.00,1940, 41.86
-33.50,148.00,1950, 41.44
-33.50,148.00,1960, 42.31
-33.50,148.00,1970, 39.67
-33.50,148.00,1980, 41.21
-33.50,148.00,1990, 43.20
-33.50,148.00,2000, 39.49
-33.50,148.00,2010, 41.07
-33.50,148.00,2020, 45.36
-33.50,148.25,1910, 40.42
-33.50,148.25,1920, 40.49
-33.50,148.25,1930, 40.32
-33.50,148.25,1940, 41.64
-33.50,148.25,1950, 41.30
-33.50,148.25,1960, 42.28
-33.50,148.25,1970, 39.34
-33.50,148.25,1980, 41.03
-33.50,148.25,1990, 42.96
-33.50,148.25,2000, 40.03
-33.50,148.25,2010, 41.00
-33.50,148.25,2020, 45.18
-33.50,148.50,1910, 39.92
-33.50,148.50,1920, 40.58
-33.50,148.50,1930, 39.83
-33.50,148.50,1940, 41.32
-33.50,148.50,1950, 40.92
-33.50,148.50,1960, 42.14
-33.50,148.50,1970, 38.99
-33.50,148.50,1980, 40.76
-33.50,148.50,1990, 42.79
-33.50,148.50,2000, 40.28
-33.50,148.50,2010, 40.89
-33.50,148.50,2020, 45.07
-33.50,148.75,1910, 39.31
-33.50,148.75,1920, 40.94
-33.50,148.75,1930, 38.98
-33.50,148.75,1940, 40.88
-33.50,148.75,1950, 39.83
-33.50,148.75,1960, 41.70
-33.50,148.75,1970, 38.24
-33.50,148.75,1980, 40.33
-33.50,148.75,1990, 42.41
-33.50,148.75,2000, 40.06
-33.50,148.75,2010, 40.47
-33.50,148.75,2020, 44.77
-33.50,149.00,1910, 36.17
-33.50,149.00,1920, 38.86
-33.50,149.00,1930, 36.02
-33.50,149.00,1940, 37.92
-33.50,149.00,1950, 36.32
-33.50,149.00,1960, 38.87
-33.50,149.00,1970, 35.19
-33.50,149.00,1980, 37.66
-33.50,149.00,1990, 39.76
-33.50,149.00,2000, 37.44
-33.50,149.00,2010, 37.73
-33.50,149.00,2020, 42.79
-33.50,149.25,1910, 33.23
-33.50,149.25,1920, 36.43
-33.50,149.25,1930, 33.47
-33.50,149.25,1940, 35.18
-33.50,149.25,1950, 33.13
-33.50,149.25,1960, 35.90
-33.50,149.25,1970, 32.33
-33.50,149.25,1980, 35.03
-33.50,149.25,1990, 37.16
-33.50,149.25,2000, 34.89
-33.50,149.25,2010, 35.08
-33.50,149.25,2020, 39.90
-33.50,149.50,1910, 33.93
-33.50,149.50,1920, 37.25
-33.50,149.50,1930, 34.36
-33.50,149.50,1940, 35.77
-33.50,149.50,1950, 34.33
-33.50,149.50,1960, 37.19
-33.50,149.50,1970, 33.72
-33.50,149.50,1980, 36.39
-33.50,149.50,1990, 38.25
-33.50,149.50,2000, 36.03
-33.50,149.50,2010, 36.25
-33.50,149.50,2020, 41.08
-33.50,149.75,1910, 32.83
-33.50,149.75,1920, 36.27
-33.50,149.75,1930, 33.26
-33.50,149.75,1940, 35.53
-33.50,149.75,1950, 33.84
-33.50,149.75,1960, 36.76
-33.50,149.75,1970, 33.03
-33.50,149.75,1980, 36.09
-33.50,149.75,1990, 38.15
-33.50,149.75,2000, 35.95
-33.50,149.75,2010, 36.22
-33.50,149.75,2020, 41.19
-33.50,150.00,1910, 30.40
-33.50,150.00,1920, 33.49
-33.50,150.00,1930, 31.62
-33.50,150.00,1940, 34.70
-33.50,150.00,1950, 32.56
-33.50,150.00,1960, 35.46
-33.50,150.00,1970, 31.38
-33.50,150.00,1980, 34.18
-33.50,150.00,1990, 37.03
-33.50,150.00,2000, 34.92
-33.50,150.00,2010, 35.01
-33.50,150.00,2020, 40.29
-33.50,150.25,1910, 29.53
-33.50,150.25,1920, 31.91
-33.50,150.25,1930, 32.85
-33.50,150.25,1940, 35.54
-33.50,150.25,1950, 33.61
-33.50,150.25,1960, 35.63
-33.50,150.25,1970, 31.53
-33.50,150.25,1980, 34.53
-33.50,150.25,1990, 36.78
-33.50,150.25,2000, 34.95
-33.50,150.25,2010, 34.66
-33.50,150.25,2020, 40.33
-33.50,150.50,1910, 32.75
-33.50,150.50,1920, 33.87
-33.50,150.50,1930, 36.62
-33.50,150.50,1940, 38.61
-33.50,150.50,1950, 37.30
-33.50,150.50,1960, 38.06
-33.50,150.50,1970, 33.02
-33.50,150.50,1980, 37.45
-33.50,150.50,1990, 38.67
-33.50,150.50,2000, 37.31
-33.50,150.50,2010, 37.53
-33.50,150.50,2020, 42.55
-33.50,150.75,1910, 37.37
-33.50,150.75,1920, 38.65
-33.50,150.75,1930, 41.72
-33.50,150.75,1940, 43.15
-33.50,150.75,1950, 41.73
-33.50,150.75,1960, 42.35
-33.50,150.75,1970, 36.32
-33.50,150.75,1980, 41.87
-33.50,150.75,1990, 42.39
-33.50,150.75,2000, 41.08
-33.50,150.75,2010, 41.89
-33.50,150.75,2020, 46.08
-33.50,151.00,1910, 36.45
-33.50,151.00,1920, 37.69
-33.50,151.00,1930, 41.42
-33.50,151.00,1940, 42.50
-33.50,151.00,1950, 40.47
-33.50,151.00,1960, 41.78
-33.50,151.00,1970, 35.50
-33.50,151.00,1980, 41.20
-33.50,151.00,1990, 41.71
-33.50,151.00,2000, 39.28
-33.50,151.00,2010, 40.87
-33.50,151.00,2020, 44.03
-33.50,151.25,1910, 36.10
-33.50,151.25,1920, 37.41
-33.50,151.25,1930, 41.62
-33.50,151.25,1940, 42.53
-33.50,151.25,1950, 39.89
-33.50,151.25,1960, 41.91
-33.50,151.25,1970, 35.23
-33.50,151.25,1980, 41.22
-33.50,151.25,1990, 42.11
-33.50,151.25,2000, 37.91
-33.50,151.25,2010, 40.46
-33.50,151.25,2020, 42.47
-33.25,115.75,1910, 38.23
-33.25,115.75,1920, 37.31
-33.25,115.75,1930, 37.98
-33.25,115.75,1940, 39.08
-33.25,115.75,1950, 37.98
-33.25,115.75,1960, 37.87
-33.25,115.75,1970, 38.12
-33.25,115.75,1980, 42.04
-33.25,115.75,1990, 38.24
-33.25,115.75,2000, 37.98
-33.25,115.75,2010, 40.04
-33.25,115.75,2020, 38.01
-33.25,116.00,1910, 38.06
-33.25,116.00,1920, 37.75
-33.25,116.00,1930, 39.35
-33.25,116.00,1940, 39.84
-33.25,116.00,1950, 38.62
-33.25,116.00,1960, 38.65
-33.25,116.00,1970, 38.60
-33.25,116.00,1980, 42.50
-33.25,116.00,1990, 38.39
-33.25,116.00,2000, 38.16
-33.25,116.00,2010, 40.18
-33.25,116.00,2020, 39.00
-33.25,116.25,1910, 39.19
-33.25,116.25,1920, 38.53
-33.25,116.25,1930, 41.15
-33.25,116.25,1940, 41.11
-33.25,116.25,1950, 39.33
-33.25,116.25,1960, 39.65
-33.25,116.25,1970, 39.28
-33.25,116.25,1980, 42.82
-33.25,116.25,1990, 38.80
-33.25,116.25,2000, 38.54
-33.25,116.25,2010, 40.85
-33.25,116.25,2020, 40.06
-33.25,116.50,1910, 40.07
-33.25,116.50,1920, 38.29
-33.25,116.50,1930, 41.85
-33.25,116.50,1940, 41.35
-33.25,116.50,1950, 39.18
-33.25,116.50,1960, 39.61
-33.25,116.50,1970, 38.93
-33.25,116.50,1980, 41.76
-33.25,116.50,1990, 38.19
-33.25,116.50,2000, 37.87
-33.25,116.50,2010, 41.24
-33.25,116.50,2020, 40.02
-33.25,116.75,1910, 41.54
-33.25,116.75,1920, 38.71
-33.25,116.75,1930, 43.25
-33.25,116.75,1940, 42.11
-33.25,116.75,1950, 40.68
-33.25,116.75,1960, 40.08
-33.25,116.75,1970, 39.28
-33.25,116.75,1980, 42.29
-33.25,116.75,1990, 38.67
-33.25,116.75,2000, 37.89
-33.25,116.75,2010, 42.30
-33.25,116.75,2020, 41.00
-33.25,117.00,1910, 42.51
-33.25,117.00,1920, 38.70
-33.25,117.00,1930, 43.97
-33.25,117.00,1940, 42.63
-33.25,117.00,1950, 41.24
-33.25,117.00,1960, 39.67
-33.25,117.00,1970, 39.72
-33.25,117.00,1980, 43.00
-33.25,117.00,1990, 39.03
-33.25,117.00,2000, 37.93
-33.25,117.00,2010, 42.69
-33.25,117.00,2020, 41.86
-33.25,117.25,1910, 43.13
-33.25,117.25,1920, 38.97
-33.25,117.25,1930, 44.23
-33.25,117.25,1940, 42.88
-33.25,117.25,1950, 41.41
-33.25,117.25,1960, 39.36
-33.25,117.25,1970, 40.19
-33.25,117.25,1980, 43.12
-33.25,117.25,1990, 39.01
-33.25,117.25,2000, 38.96
-33.25,117.25,2010, 42.74
-33.25,117.25,2020, 42.27
-33.25,117.50,1910, 43.98
-33.25,117.50,1920, 39.75
-33.25,117.50,1930, 44.80
-33.25,117.50,1940, 43.64
-33.25,117.50,1950, 41.93
-33.25,117.50,1960, 39.39
-33.25,117.50,1970, 40.87
-33.25,117.50,1980, 43.35
-33.25,117.50,1990, 39.23
-33.25,117.50,2000, 39.86
-33.25,117.50,2010, 43.00
-33.25,117.50,2020, 42.88
-33.25,117.75,1910, 44.37
-33.25,117.75,1920, 39.98
-33.25,117.75,1930, 45.00
-33.25,117.75,1940, 44.21
-33.25,117.75,1950, 41.96
-33.25,117.75,1960, 38.99
-33.25,117.75,1970, 41.01
-33.25,117.75,1980, 43.25
-33.25,117.75,1990, 39.04
-33.25,117.75,2000, 40.03
-33.25,117.75,2010, 42.84
-33.25,117.75,2020, 43.12
-33.25,118.00,1910, 44.65
-33.25,118.00,1920, 40.30
-33.25,118.00,1930, 45.36
-33.25,118.00,1940, 44.87
-33.25,118.00,1950, 42.15
-33.25,118.00,1960, 38.74
-33.25,118.00,1970, 41.16
-33.25,118.00,1980, 43.40
-33.25,118.00,1990, 38.88
-33.25,118.00,2000, 40.08
-33.25,118.00,2010, 42.80
-33.25,118.00,2020, 43.46
-33.25,118.25,1910, 44.42
-33.25,118.25,1920, 40.24
-33.25,118.25,1930, 44.93
-33.25,118.25,1940, 44.24
-33.25,118.25,1950, 41.93
-33.25,118.25,1960, 38.42
-33.25,118.25,1970, 41.06
-33.25,118.25,1980, 43.37
-33.25,118.25,1990, 38.53
-33.25,118.25,2000, 39.91
-33.25,118.25,2010, 43.04
-33.25,118.25,2020, 43.70
-33.25,118.50,1910, 44.82
-33.25,118.50,1920, 40.85
-33.25,118.50,1930, 44.99
-33.25,118.50,1940, 43.95
-33.25,118.50,1950, 42.01
-33.25,118.50,1960, 38.64
-33.25,118.50,1970, 41.37
-33.25,118.50,1980, 43.80
-33.25,118.50,1990, 38.78
-33.25,118.50,2000, 40.31
-33.25,118.50,2010, 44.29
-33.25,118.50,2020, 44.43
-33.25,118.75,1910, 44.91
-33.25,118.75,1920, 41.18
-33.25,118.75,1930, 45.12
-33.25,118.75,1940, 43.65
-33.25,118.75,1950, 41.83
-33.25,118.75,1960, 39.12
-33.25,118.75,1970, 41.03
-33.25,118.75,1980, 43.85
-33.25,118.75,1990, 39.30
-33.25,118.75,2000, 40.35
-33.25,118.75,2010, 45.19
-33.25,118.75,2020, 44.78
-33.25,119.00,1910, 45.07
-33.25,119.00,1920, 41.49
-33.25,119.00,1930, 45.20
-33.25,119.00,1940, 43.61
-33.25,119.00,1950, 41.78
-33.25,119.00,1960, 39.58
-33.25,119.00,1970, 40.55
-33.25,119.00,1980, 43.85
-33.25,119.00,1990, 40.04
-33.25,119.00,2000, 40.37
-33.25,119.00,2010, 46.05
-33.25,119.00,2020, 45.11
-33.25,119.25,1910, 45.10
-33.25,119.25,1920, 41.59
-33.25,119.25,1930, 45.07
-33.25,119.25,1940, 43.49
-33.25,119.25,1950, 41.57
-33.25,119.25,1960, 38.79
-33.25,119.25,1970, 39.75
-33.25,119.25,1980, 43.60
-33.25,119.25,1990, 40.33
-33.25,119.25,2000, 40.17
-33.25,119.25,2010, 46.55
-33.25,119.25,2020, 45.23
-33.25,119.50,1910, 44.99
-33.25,119.50,1920, 41.50
-33.25,119.50,1930, 44.81
-33.25,119.50,1940, 43.26
-33.25,119.50,1950, 41.24
-33.25,119.50,1960, 38.03
-33.25,119.50,1970, 40.47
-33.25,119.50,1980, 43.28
-33.25,119.50,1990, 40.38
-33.25,119.50,2000, 39.82
-33.25,119.50,2010, 46.53
-33.25,119.50,2020, 45.19
-33.25,119.75,1910, 45.06
-33.25,119.75,1920, 41.54
-33.25,119.75,1930, 44.76
-33.25,119.75,1940, 43.22
-33.25,119.75,1950, 41.13
-33.25,119.75,1960, 37.86
-33.25,119.75,1970, 40.97
-33.25,119.75,1980, 43.24
-33.25,119.75,1990, 40.86
-33.25,119.75,2000, 39.71
-33.25,119.75,2010, 46.45
-33.25,119.75,2020, 45.31
-33.25,120.00,1910, 44.83
-33.25,120.00,1920, 41.21
-33.25,120.00,1930, 44.46
-33.25,120.00,1940, 42.87
-33.25,120.00,1950, 40.67
-33.25,120.00,1960, 37.64
-33.25,120.00,1970, 40.95
-33.25,120.00,1980, 42.93
-33.25,120.00,1990, 41.26
