latitude,longitude,Year,TMm
-15.25,125.00,1960, 26.43
-15.25,125.00,1970, 26.91
-15.25,125.00,1980, 27.56
-15.25,125.00,1990, 27.15
-15.25,125.00,2000, 26.30
-15.25,125.00,2010, 27.54
-15.25,125.00,2020, 27.60
-15.25,125.25,1910, 25.99
-15.25,125.25,1920, 25.78
-15.25,125.25,1930, 25.73
-15.25,125.25,1940, 25.83
-15.25,125.25,1950, 25.88
-15.25,125.25,1960, 25.98
-15.25,125.25,1970, 26.55
-15.25,125.25,1980, 27.04
-15.25,125.25,1990, 26.74
-15.25,125.25,2000, 25.92
-15.25,125.25,2010, 27.12
-15.25,125.25,2020, 27.16
-15.25,125.50,1910, 25.83
-15.25,125.50,1920, 25.66
-15.25,125.50,1930, 25.57
-15.25,125.50,1940, 25.69
-15.25,125.50,1950, 25.76
-15.25,125.50,1960, 25.88
-15.25,125.50,1970, 26.52
-15.25,125.50,1980, 26.88
-15.25,125.50,1990, 26.68
-15.25,125.50,2000, 25.86
-15.25,125.50,2010, 27.02
-15.25,125.50,2020, 27.05
-15.25,125.75,1910, 25.30
-15.25,125.75,1920, 25.17
-15.25,125.75,1930, 25.03
-15.25,125.75,1940, 25.17
-15.25,125.75,1950, 25.25
-15.25,125.75,1960, 25.39
-15.25,125.75,1970, 26.11
-15.25,125.75,1980, 26.36
-15.25,125.75,1990, 26.25
-15.25,125.75,2000, 25.40
-15.25,125.75,2010, 26.54
-15.25,125.75,2020, 26.54
-15.25,126.00,1910, 25.20
-15.25,126.00,1920, 25.11
-15.25,126.00,1930, 24.91
-15.25,126.00,1940, 25.08
-15.25,126.00,1950, 25.16
-15.25,126.00,1960, 25.31
-15.25,126.00,1970, 26.12
-15.25,126.00,1980, 26.27
-15.25,126.00,1990, 26.22
-15.25,126.00,2000, 25.36
-15.25,126.00,2010, 26.45
-15.25,126.00,2020, 26.47
-15.25,126.25,1910, 24.73
-15.25,126.25,1920, 24.67
-15.25,126.25,1930, 24.42
-15.25,126.25,1940, 24.61
-15.25,126.25,1950, 24.68
-15.25,126.25,1960, 24.85
-15.25,126.25,1970, 25.76
-15.25,126.25,1980, 25.81
-15.25,126.25,1990, 25.79
-15.25,126.25,2000, 24.93
-15.25,126.25,2010, 25.95
-15.25,126.25,2020, 26.02
-15.25,126.50,1910, 25.16
-15.25,126.50,1920, 25.13
-15.25,126.50,1930, 24.83
-15.25,126.50,1940, 25.03
-15.25,126.50,1950, 25.11
-15.25,126.50,1960, 25.29
-15.25,126.50,1970, 26.29
-15.25,126.50,1980, 26.26
-15.25,126.50,1990, 26.27
-15.25,126.50,2000, 25.40
-15.25,126.50,2010, 26.36
-15.25,126.50,2020, 26.47
-15.25,126.75,1910, 25.77
-15.25,126.75,1920, 25.76
-15.25,126.75,1930, 25.42
-15.25,126.75,1940, 25.62
-15.25,126.75,1950, 25.70
-15.25,126.75,1960, 25.90
-15.25,126.75,1970, 26.97
-15.25,126.75,1980, 26.87
-15.25,126.75,1990, 26.92
-15.25,126.75,2000, 26.02
-15.25,126.75,2010, 26.94
-15.25,126.75,2020, 27.09
-15.25,127.00,1910, 25.79
-15.25,127.00,1920, 25.80
-15.25,127.00,1930, 25.42
-15.25,127.00,1940, 25.62
-15.25,127.00,1950, 25.70
-15.25,127.00,1960, 25.91
-15.25,127.00,1970, 27.02
-15.25,127.00,1980, 26.88
-15.25,127.00,1990, 26.95
-15.25,127.00,2000, 26.03
-15.25,127.00,2010, 26.91
-15.25,127.00,2020, 27.11
-15.25,127.25,1910, 25.94
-15.25,127.25,1920, 25.98
-15.25,127.25,1930, 25.57
-15.25,127.25,1940, 25.75
-15.25,127.25,1950, 25.83
-15.25,127.25,1960, 26.05
-15.25,127.25,1970, 27.19
-15.25,127.25,1980, 27.00
-15.25,127.25,1990, 27.10
-15.25,127.25,2000, 26.11
-15.25,127.25,2010, 26.99
-15.25,127.25,2020, 27.24
-15.25,127.50,1910, 26.71
-15.25,127.50,1920, 26.77
-15.25,127.50,1930, 26.31
-15.25,127.50,1940, 26.47
-15.25,127.50,1950, 26.56
-15.25,127.50,1960, 26.80
-15.25,127.50,1970, 27.94
-15.25,127.50,1980, 27.70
-15.25,127.50,1990, 27.86
-15.25,127.50,2000, 26.74
-15.25,127.50,2010, 27.68
-15.25,127.50,2020, 27.92
-15.25,127.75,1910, 27.62
-15.25,127.75,1920, 27.71
-15.25,127.75,1930, 27.22
-15.25,127.75,1940, 27.34
-15.25,127.75,1950, 27.45
-15.25,127.75,1960, 27.71
-15.25,127.75,1970, 28.85
-15.25,127.75,1980, 28.59
-15.25,127.75,1990, 28.79
-15.25,127.75,2000, 27.61
-15.25,127.75,2010, 28.59
-15.25,127.75,2020, 28.75
-15.25,128.00,1910, 27.49
-15.25,128.00,1920, 27.60
-15.25,128.00,1930, 27.09
-15.25,128.00,1940, 27.16
-15.25,128.00,1950, 27.29
-15.25,128.00,1960, 27.55
-15.25,128.00,1970, 28.73
-15.25,128.00,1980, 28.48
-15.25,128.00,1990, 28.68
-15.25,128.00,2000, 27.52
-15.25,128.00,2010, 28.46
-15.25,128.00,2020, 28.59
-15.25,128.25,1910, 28.26
-15.25,128.25,1920, 28.39
-15.25,128.25,1930, 27.86
-15.25,128.25,1940, 27.87
-15.25,128.25,1950, 28.04
-15.25,128.25,1960, 28.31
-15.25,128.25,1970, 29.53
-15.25,128.25,1980, 29.30
-15.25,128.25,1990, 29.48
-15.25,128.25,2000, 28.37
-15.25,128.25,2010, 29.25
-15.25,128.25,2020, 29.34
-15.25,128.50,1910, 27.73
-15.25,128.50,1920, 27.88
-15.25,128.50,1930, 27.33
-15.25,128.50,1940, 27.26
-15.25,128.50,1950, 27.48
-15.25,128.50,1960, 27.76
-15.25,128.50,1970, 29.01
-15.25,128.50,1980, 28.79
-15.25,128.50,1990, 28.94
-15.25,128.50,2000, 27.90
-15.25,128.50,2010, 28.72
-15.25,128.50,2020, 28.74
-15.25,128.75,1910, 27.13
-15.25,128.75,1920, 27.31
-15.25,128.75,1930, 26.74
-15.25,128.75,1940, 26.60
-15.25,128.75,1950, 26.85
-15.25,128.75,1960, 27.13
-15.25,128.75,1970, 28.41
-15.25,128.75,1980, 28.20
-15.25,128.75,1990, 28.33
-15.25,128.75,2000, 27.35
-15.25,128.75,2010, 28.12
-15.25,128.75,2020, 28.09
-15.25,129.00,1910, 27.22
-15.25,129.00,1920, 27.42
-15.25,129.00,1930, 26.84
-15.25,129.00,1940, 26.62
-15.25,129.00,1950, 26.88
-15.25,129.00,1960, 27.16
-15.25,129.00,1970, 28.45
-15.25,129.00,1980, 28.27
-15.25,129.00,1990, 28.37
-15.25,129.00,2000, 27.47
-15.25,129.00,2010, 28.20
-15.25,129.00,2020, 28.13
-15.25,129.25,1910, 27.22
-15.25,129.25,1920, 27.45
-15.25,129.25,1930, 26.85
-15.25,129.25,1940, 26.56
-15.25,129.25,1950, 26.82
-15.25,129.25,1960, 27.10
-15.25,129.25,1970, 28.39
-15.25,129.25,1980, 28.23
-15.25,129.25,1990, 28.32
-15.25,129.25,2000, 27.48
-15.25,129.25,2010, 28.28
-15.25,129.25,2020, 28.20
-15.25,129.50,1910, 26.61
-15.25,129.50,1920, 26.86
-15.25,129.50,1930, 26.26
-15.25,129.50,1940, 25.89
-15.25,129.50,1950, 26.14
-15.25,129.50,1960, 26.43
-15.25,129.50,1970, 27.68
-15.25,129.50,1980, 27.57
-15.25,129.50,1990, 27.62
-15.25,129.50,2000, 26.82
-15.25,129.50,2010, 27.76
-15.25,129.50,2020, 27.61
-15.25,129.75,1910, 26.71
-15.25,129.75,1920, 26.97
-15.25,129.75,1930, 26.37
-15.25,129.75,1940, 25.92
-15.25,129.75,1950, 26.16
-15.25,129.75,1960, 26.45
-15.25,129.75,1970, 27.68
-15.25,129.75,1980, 27.60
-15.25,129.75,1990, 27.60
-15.25,129.75,2000, 26.84
-15.25,129.75,2010, 27.86
-15.25,129.75,2020, 27.84
-15.25,130.00,1910, 26.17
-15.25,130.00,1920, 26.46
-15.25,130.00,1930, 25.85
-15.25,130.00,1940, 25.33
-15.25,130.00,1950, 25.55
-15.25,130.00,1960, 25.84
-15.25,130.00,1970, 27.06
-15.25,130.00,1980, 27.00
-15.25,130.00,1990, 26.90
-15.25,130.00,2000, 26.23
-15.25,130.00,2010, 27.32
-15.25,130.00,2020, 27.53
-15.25,130.25,1910, 26.46
-15.25,130.25,1920, 26.75
-15.25,130.25,1930, 26.15
-15.25,130.25,1940, 25.57
-15.25,130.25,1950, 25.76
-15.25,130.25,1960, 26.05
-15.25,130.25,1970, 27.26
-15.25,130.25,1980, 27.22
-15.25,130.25,1990, 27.06
-15.25,130.25,2000, 26.48
-15.25,130.25,2010, 27.69
-15.25,130.25,2020, 28.06
-15.25,130.50,1910, 27.36
-15.25,130.50,1920, 27.66
-15.25,130.50,1930, 27.07
-15.25,130.50,1940, 26.42
-15.25,130.50,1950, 26.59
-15.25,130.50,1960, 26.89
-15.25,130.50,1970, 28.10
-15.25,130.50,1980, 28.07
-15.25,130.50,1990, 27.92
-15.25,130.50,2000, 27.39
-15.25,130.50,2010, 28.69
-15.25,130.50,2020, 29.23
-15.25,130.75,1910, 27.25
-15.25,130.75,1920, 27.55
-15.25,130.75,1930, 26.97
-15.25,130.75,1940, 26.26
-15.25,130.75,1950, 26.41
-15.25,130.75,1960, 26.72
-15.25,130.75,1970, 27.93
-15.25,130.75,1980, 27.88
-15.25,130.75,1990, 27.77
-15.25,130.75,2000, 27.28
-15.25,130.75,2010, 28.63
-15.25,130.75,2020, 29.34
-15.25,131.00,1910, 26.02
-15.25,131.00,1920, 26.32
-15.25,131.00,1930, 25.75
-15.25,131.00,1940, 24.98
-15.25,131.00,1950, 25.11
-15.25,131.00,1960, 25.46
-15.25,131.00,1970, 26.63
-15.25,131.00,1980, 26.56
-15.25,131.00,1990, 26.57
-15.25,131.00,2000, 26.06
-15.25,131.00,2010, 27.42
-15.25,131.00,2020, 28.22
-15.25,131.25,1910, 26.45
-15.25,131.25,1920, 26.73
-15.25,131.25,1930, 26.19
-15.25,131.25,1940, 25.36
-15.25,131.25,1950, 25.47
-15.25,131.25,1960, 25.85
-15.25,131.25,1970, 27.00
-15.25,131.25,1980, 26.91
-15.25,131.25,1990, 27.05
-15.25,131.25,2000, 26.52
-15.25,131.25,2010, 27.83
-15.25,131.25,2020, 28.61
-15.25,131.50,1910, 26.72
-15.25,131.50,1920, 26.99
-15.25,131.50,1930, 26.46
-15.25,131.50,1940, 25.59
-15.25,131.50,1950, 25.68
-15.25,131.50,1960, 26.11
-15.25,131.50,1970, 27.22
-15.25,131.50,1980, 27.10
-15.25,131.50,1990, 27.33
-15.25,131.50,2000, 26.80
-15.25,131.50,2010, 27.96
-15.25,131.50,2020, 28.62
-15.25,131.75,1910, 26.76
-15.25,131.75,1920, 27.01
-15.25,131.75,1930, 26.51
-15.25,131.75,1940, 25.59
-15.25,131.75,1950, 25.66
-15.25,131.75,1960, 26.13
-15.25,131.75,1970, 27.21
-15.25,131.75,1980, 27.07
-15.25,131.75,1990, 27.37
-15.25,131.75,2000, 26.74
-15.25,131.75,2010, 27.75
-15.25,131.75,2020, 28.35
-15.25,132.00,1910, 26.80
-15.25,132.00,1920, 27.03
-15.25,132.00,1930, 26.56
-15.25,132.00,1940, 25.62
-15.25,132.00,1950, 25.66
-15.25,132.00,1960, 26.17
-15.25,132.00,1970, 27.21
-15.25,132.00,1980, 27.04
-15.25,132.00,1990, 27.43
-15.25,132.00,2000, 26.61
-15.25,132.00,2010, 27.56
-15.25,132.00,2020, 28.22
-15.25,132.25,1910, 27.04
-15.25,132.25,1920, 27.24
-15.25,132.25,1930, 26.80
-15.25,132.25,1940, 25.84
-15.25,132.25,1950, 25.86
-15.25,132.25,1960, 26.41
-15.25,132.25,1970, 27.39
-15.25,132.25,1980, 27.21
-15.25,132.25,1990, 27.70
-15.25,132.25,2000, 26.63
-15.25,132.25,2010, 27.57
-15.25,132.25,2020, 28.36
-15.25,132.50,1910, 26.98
-15.25,132.50,1920, 27.15
-15.25,132.50,1930, 26.74
-15.25,132.50,1940, 25.78
-15.25,132.50,1950, 25.77
-15.25,132.50,1960, 26.37
-15.25,132.50,1970, 27.24
-15.25,132.50,1980, 27.06
-15.25,132.50,1990, 27.67
-15.25,132.50,2000, 26.36
-15.25,132.50,2010, 27.30
-15.25,132.50,2020, 28.22
-15.25,132.75,1910, 26.99
-15.25,132.75,1920, 27.14
-15.25,132.75,1930, 26.76
-15.25,132.75,1940, 25.79
-15.25,132.75,1950, 25.77
-15.25,132.75,1960, 26.41
-15.25,132.75,1970, 27.15
-15.25,132.75,1980, 26.99
-15.25,132.75,1990, 27.73
-15.25,132.75,2000, 26.22
-15.25,132.75,2010, 27.13
-15.25,132.75,2020, 28.18
-15.25,133.00,1910, 27.17
-15.25,133.00,1920, 27.29
-15.25,133.00,1930, 26.93
-15.25,133.00,1940, 25.96
-15.25,133.00,1950, 25.94
-15.25,133.00,1960, 26.61
-15.25,133.00,1970, 27.26
-15.25,133.00,1980, 27.12
-15.25,133.00,1990, 27.92
-15.25,133.00,2000, 26.33
-15.25,133.00,2010, 27.21
-15.25,133.00,2020, 28.32
-15.25,133.25,1910, 27.10
-15.25,133.25,1920, 27.19
-15.25,133.25,1930, 26.87
-15.25,133.25,1940, 25.90
-15.25,133.25,1950, 25.87
-15.25,133.25,1960, 26.58
-15.25,133.25,1970, 27.16
-15.25,133.25,1980, 27.04
-15.25,133.25,1990, 27.88
-15.25,133.25,2000, 26.26
-15.25,133.25,2010, 27.10
-15.25,133.25,2020, 28.22
-15.25,133.50,1910, 27.21
-15.25,133.50,1920, 27.28
-15.25,133.50,1930, 26.98
-15.25,133.50,1940, 26.02
-15.25,133.50,1950, 26.00
-15.25,133.50,1960, 26.73
-15.25,133.50,1970, 27.27
-15.25,133.50,1980, 27.18
-15.25,133.50,1990, 28.02
-15.25,133.50,2000, 26.41
-15.25,133.50,2010, 27.21
-15.25,133.50,2020, 28.32
-15.25,133.75,1910, 27.18
-15.25,133.75,1920, 27.22
-15.25,133.75,1930, 26.95
-15.25,133.75,1940, 25.99
-15.25,133.75,1950, 25.99
-15.25,133.75,1960, 26.73
-15.25,133.75,1970, 27.27
-15.25,133.75,1980, 27.18
-15.25,133.75,1990, 27.99
-15.25,133.75,2000, 26.46
-15.25,133.75,2010, 27.27
-15.25,133.75,2020, 28.28
-15.25,134.00,1910, 27.51
-15.25,134.00,1920, 27.52
-15.25,134.00,1930, 27.27
-15.25,134.00,1940, 26.32
-15.25,134.00,1950, 26.34
-15.25,134.00,1960, 27.10
-15.25,134.00,1970, 27.68
-15.25,134.00,1980, 27.58
-15.25,134.00,1990, 28.31
-15.25,134.00,2000, 26.89
-15.25,134.00,2010, 27.81
-15.25,134.00,2020, 28.61
-15.25,134.25,1910, 27.36
-15.25,134.25,1920, 27.36
-15.25,134.25,1930, 27.13
-15.25,134.25,1940, 26.19
-15.25,134.25,1950, 26.23
-15.25,134.25,1960, 26.99
-15.25,134.25,1970, 27.62
-15.25,134.25,1980, 27.49
-15.25,134.25,1990, 28.17
-15.25,134.25,2000, 26.82
-15.25,134.25,2010, 27.82
-15.25,134.25,2020, 28.47
-15.25,134.50,1910, 27.29
-15.25,134.50,1920, 27.27
-15.25,134.50,1930, 27.06
-15.25,134.50,1940, 26.13
-15.25,134.50,1950, 26.20
-15.25,134.50,1960, 26.94
-15.25,134.50,1970, 27.61
-15.25,134.50,1980, 27.47
-15.25,134.50,1990, 28.13
-15.25,134.50,2000, 26.81
-15.25,134.50,2010, 27.85
-15.25,134.50,2020, 28.40
-15.25,134.75,1910, 26.97
-15.25,134.75,1920, 26.93
-15.25,134.75,1930, 26.73
-15.25,134.75,1940, 25.82
-15.25,134.75,1950, 25.90
-15.25,134.75,1960, 26.63
-15.25,134.75,1970, 27.34
-15.25,134.75,1980, 27.21
-15.25,134.75,1990, 27.87
-15.25,134.75,2000, 26.52
-15.25,134.75,2010, 27.60
-15.25,134.75,2020, 28.08
-15.25,135.00,1910, 27.12
-15.25,135.00,1920, 27.07
-15.25,135.00,1930, 26.88
-15.25,135.00,1940, 26.02
-15.25,135.00,1950, 26.09
-15.25,135.00,1960, 26.78
-15.25,135.00,1970, 27.53
-15.25,135.00,1980, 27.43
-15.25,135.00,1990, 28.11
-15.25,135.00,2000, 26.72
-15.25,135.00,2010, 27.80
-15.25,135.00,2020, 28.25
-15.25,135.25,1910, 26.99
-15.25,135.25,1920, 26.93
-15.25,135.25,1930, 26.74
-15.25,135.25,1940, 25.94
-15.25,135.25,1950, 25.99
-15.25,135.25,1960, 26.65
-15.25,135.25,1970, 27.43
-15.25,135.25,1980, 27.37
-15.25,135.25,1990, 28.06
-15.25,135.25,2000, 26.65
-15.25,135.25,2010, 27.69
-15.25,135.25,2020, 28.14
-15.25,135.50,1910, 27.01
-15.25,135.50,1920, 26.93
-15.25,135.50,1930, 26.75
-15.25,135.50,1940, 26.00
-15.25,135.50,1950, 26.03
-15.25,135.50,1960, 26.65
-15.25,135.50,1970, 27.46
-15.25,135.50,1980, 27.44
-15.25,135.50,1990, 28.14
-15.25,135.50,2000, 26.72
-15.25,135.50,2010, 27.71
-15.25,135.50,2020, 28.17
-15.25,135.75,1910, 26.79
-15.25,135.75,1920, 26.69
-15.25,135.75,1930, 26.51
-15.25,135.75,1940, 25.83
-15.25,135.75,1950, 25.83
-15.25,135.75,1960, 26.42
-15.25,135.75,1970, 27.24
-15.25,135.75,1980, 27.26
-15.25,135.75,1990, 27.94
-15.25,135.75,2000, 26.54
-15.25,135.75,2010, 27.47
-15.25,135.75,2020, 27.94
-15.25,136.00,1910, 26.86
-15.25,136.00,1920, 26.74
-15.25,136.00,1930, 26.56
-15.25,136.00,1940, 25.95
-15.25,136.00,1950, 25.91
-15.25,136.00,1960, 26.47
-15.25,136.00,1970, 27.30
-15.25,136.00,1980, 27.34
-15.25,136.00,1990, 28.01
-15.25,136.00,2000, 26.65
-15.25,136.00,2010, 27.51
-15.25,136.00,2020, 27.99
-15.25,141.75,1910, 26.80
-15.25,141.75,1920, 27.26
-15.25,141.75,1930, 26.09
-15.25,141.75,1940, 26.24
-15.25,141.75,1950, 26.22
-15.25,141.75,1960, 26.61
-15.25,141.75,1970, 27.27
-15.25,141.75,1980, 27.01
-15.25,141.75,1990, 27.09
-15.25,141.75,2000, 26.89
-15.25,141.75,2010, 27.91
-15.25,141.75,2020, 28.22
-15.25,142.00,1910, 26.72
-15.25,142.00,1920, 27.41
-15.25,142.00,1930, 26.03
-15.25,142.00,1940, 26.24
-15.25,142.00,1950, 26.23
-15.25,142.00,1960, 26.59
-15.25,142.00,1970, 27.23
-15.25,142.00,1980, 26.97
-15.25,142.00,1990, 27.07
-15.25,142.00,2000, 26.85
-15.25,142.00,2010, 27.88
-15.25,142.00,2020, 28.18
-15.25,142.25,1910, 26.57
-15.25,142.25,1920, 27.48
-15.25,142.25,1930, 25.89
-15.25,142.25,1940, 26.17
-15.25,142.25,1950, 26.17
-15.25,142.25,1960, 26.52
-15.25,142.25,1970, 27.13
-15.25,142.25,1980, 26.87
-15.25,142.25,1990, 27.00
-15.25,142.25,2000, 26.75
-15.25,142.25,2010, 27.78
-15.25,142.25,2020, 28.05
-15.25,142.50,1910, 26.29
-15.25,142.50,1920, 27.42
-15.25,142.50,1930, 25.64
-15.25,142.50,1940, 25.98
-15.25,142.50,1950, 26.01
-15.25,142.50,1960, 26.31
-15.25,142.50,1970, 26.89
-15.25,142.50,1980, 26.64
-15.25,142.50,1990, 26.83
-15.25,142.50,2000, 26.48
-15.25,142.50,2010, 27.54
-15.25,142.50,2020, 27.75
-15.25,142.75,1910, 26.20
-15.25,142.75,1920, 27.47
-15.25,142.75,1930, 25.58
-15.25,142.75,1940, 25.96
-15.25,142.75,1950, 26.02
-15.25,142.75,1960, 26.29
-15.25,142.75,1970, 26.83
-15.25,142.75,1980, 26.61
-15.25,142.75,1990, 26.82
-15.25,142.75,2000, 26.40
-15.25,142.75,2010, 27.50
-15.25,142.75,2020, 27.65
-15.25,143.00,1910, 26.04
-15.25,143.00,1920, 27.39
-15.25,143.00,1930, 25.45
-15.25,143.00,1940, 25.86
-15.25,143.00,1950, 25.95
-15.25,143.00,1960, 26.18
-15.25,143.00,1970, 26.70
-15.25,143.00,1980, 26.49
-15.25,143.00,1990, 26.73
-15.25,143.00,2000, 26.22
-15.25,143.00,2010, 27.38
-15.25,143.00,2020, 27.49
-15.25,143.25,1910, 25.73
-15.25,143.25,1920, 27.15
-15.25,143.25,1930, 25.17
-15.25,143.25,1940, 25.60
-15.25,143.25,1950, 25.72
-15.25,143.25,1960, 25.91
-15.25,143.25,1970, 26.41
-15.25,143.25,1980, 26.21
-15.25,143.25,1990, 26.47
-15.25,143.25,2000, 25.90
-15.25,143.25,2010, 27.10
-15.25,143.25,2020, 27.18
-15.25,143.50,1910, 25.86
-15.25,143.50,1920, 27.33
-15.25,143.50,1930, 25.33
-15.25,143.50,1940, 25.78
-15.25,143.50,1950, 25.92
-15.25,143.50,1960, 26.06
-15.25,143.50,1970, 26.54
-15.25,143.50,1980, 26.37
-15.25,143.50,1990, 26.65
-15.25,143.50,2000, 26.04
-15.25,143.50,2010, 27.23
-15.25,143.50,2020, 27.30
-15.25,143.75,1910, 25.83
-15.25,143.75,1920, 27.33
-15.25,143.75,1930, 25.33
-15.25,143.75,1940, 25.78
-15.25,143.75,1950, 25.93
-15.25,143.75,1960, 26.03
-15.25,143.75,1970, 26.50
-15.25,143.75,1980, 26.33
-15.25,143.75,1990, 26.64
-15.25,143.75,2000, 26.02
-15.25,143.75,2010, 27.16
-15.25,143.75,2020, 27.23
-15.25,144.00,1910, 25.94
-15.25,144.00,1920, 27.43
-15.25,144.00,1930, 25.47
-15.25,144.00,1940, 25.90
-15.25,144.00,1950, 26.06
-15.25,144.00,1960, 26.12
-15.25,144.00,1970, 26.58
-15.25,144.00,1980, 26.42
-15.25,144.00,1990, 26.72
-15.25,144.00,2000, 26.14
-15.25,144.00,2010, 27.21
-15.25,144.00,2020, 27.29
-15.25,144.25,1910, 25.77
-15.25,144.25,1920, 27.22
-15.25,144.25,1930, 25.35
-15.25,144.25,1940, 25.75
-15.25,144.25,1950, 25.92
-15.25,144.25,1960, 25.93
-15.25,144.25,1970, 26.40
-15.25,144.25,1980, 26.24
-15.25,144.25,1990, 26.49
-15.25,144.25,2000, 25.95
-15.25,144.25,2010, 27.03
-15.25,144.25,2020, 27.09
-15.25,144.50,1910, 25.57
-15.25,144.50,1920, 26.92
-15.25,144.50,1930, 25.19
-15.25,144.50,1940, 25.54
-15.25,144.50,1950, 25.73
-15.25,144.50,1960, 25.71
-15.25,144.50,1970, 26.21
-15.25,144.50,1980, 26.04
-15.25,144.50,1990, 26.18
-15.25,144.50,2000, 25.66
-15.25,144.50,2010, 26.89
-15.25,144.50,2020, 26.89
-15.25,144.75,1910, 25.17
-15.25,144.75,1920, 26.40
-15.25,144.75,1930, 24.84
-15.25,144.75,1940, 25.12
-15.25,144.75,1950, 25.34
-15.25,144.75,1960, 25.28
-15.25,144.75,1970, 25.82
-15.25,144.75,1980, 25.65
-15.25,144.75,1990, 25.65
-15.25,144.75,2000, 25.17
-15.25,144.75,2010, 26.54
-15.25,144.75,2020, 26.49
-15.25,145.00,1910, 23.78
-15.25,145.00,1920, 24.88
-15.25,145.00,1930, 23.50
-15.25,145.00,1940, 23.71
-15.25,145.00,1950, 23.96
-15.25,145.00,1960, 23.86
-15.25,145.00,1970, 24.38
-15.25,145.00,1980, 24.22
-15.25,145.00,1990, 24.17
-15.25,145.00,2000, 23.72
-15.25,145.00,2010, 25.15
-15.25,145.00,2020, 25.06
-15.25,145.25,1910, 24.86
-15.25,145.25,1920, 25.83
-15.25,145.25,1930, 24.62
-15.25,145.25,1940, 24.78
-15.25,145.25,1950, 25.03
-15.25,145.25,1960, 24.90
-15.25,145.25,1970, 25.39
-15.25,145.25,1980, 25.27
-15.25,145.25,1990, 25.18
-15.25,145.25,2000, 24.75
-15.25,145.25,2010, 26.22
-15.25,145.25,2020, 26.10
-15.00,125.25,1910, 26.86
-15.00,125.25,1920, 26.69
-15.00,125.25,1930, 26.65
-15.00,125.25,1940, 26.73
-15.00,125.25,1950, 26.84
-15.00,125.25,1960, 26.91
-15.00,125.25,1970, 27.51
-15.00,125.25,1980, 27.97
-15.00,125.25,1990, 27.71
-15.00,125.25,2000, 26.93
-15.00,125.25,2010, 28.11
-15.00,125.25,2020, 28.14
-15.00,125.50,1910, 26.31
-15.00,125.50,1920, 26.17
-15.00,125.50,1930, 26.09
-15.00,125.50,1940, 26.19
-15.00,125.50,1950, 26.32
-15.00,125.50,1960, 26.42
-15.00,125.50,1970, 27.08
-15.00,125.50,1980, 27.42
-15.00,125.50,1990, 27.25
-15.00,125.50,2000, 26.47
-15.00,125.50,2010, 27.62
-15.00,125.50,2020, 27.64
-15.00,125.75,1910, 25.45
-15.00,125.75,1920, 25.35
-15.00,125.75,1930, 25.23
-15.00,125.75,1940, 25.34
-15.00,125.75,1950, 25.50
-15.00,125.75,1960, 25.61
-15.00,125.75,1970, 26.35
-15.00,125.75,1980, 26.59
-15.00,125.75,1990, 26.49
-15.00,125.75,2000, 25.70
-15.00,125.75,2010, 26.81
-15.00,125.75,2020, 26.83
-15.00,126.00,1910, 24.80
-15.00,126.00,1920, 24.73
-15.00,126.00,1930, 24.56
-15.00,126.00,1940, 24.68
-15.00,126.00,1950, 24.85
-15.00,126.00,1960, 24.98
-15.00,126.00,1970, 25.82
-15.00,126.00,1980, 25.95
-15.00,126.00,1990, 25.90
-15.00,126.00,2000, 25.12
-15.00,126.00,2010, 26.15
-15.00,126.00,2020, 26.20
-15.00,126.25,1910, 25.23
-15.00,126.25,1920, 25.18
-15.00,126.25,1930, 24.97
-15.00,126.25,1940, 25.11
-15.00,126.25,1950, 25.29
-15.00,126.25,1960, 25.42
-15.00,126.25,1970, 26.37
-15.00,126.25,1980, 26.40
-15.00,126.25,1990, 26.38
-15.00,126.25,2000, 25.62
-15.00,126.25,2010, 26.56
-15.00,126.25,2020, 26.66
-15.00,126.50,1910, 25.26
-15.00,126.50,1920, 25.25
-15.00,126.50,1930, 24.99
-15.00,126.50,1940, 25.13
-15.00,126.50,1950, 25.32
-15.00,126.50,1960, 25.46
-15.00,126.50,1970, 26.53
-15.00,126.50,1980, 26.44
-15.00,126.50,1990, 26.46
-15.00,126.50,2000, 25.72
-15.00,126.50,2010, 26.55
-15.00,126.50,2020, 26.72
-15.00,126.75,1910, 25.95
-15.00,126.75,1920, 25.95
-15.00,126.75,1930, 25.66
-15.00,126.75,1940, 25.80
-15.00,126.75,1950, 26.00
-15.00,126.75,1960, 26.15
-15.00,126.75,1970, 27.30
-15.00,126.75,1980, 27.14
-15.00,126.75,1990, 27.18
-15.00,126.75,2000, 26.43
-15.00,126.75,2010, 27.20
-15.00,126.75,2020, 27.42
-15.00,127.00,1910, 25.77
-15.00,127.00,1920, 25.80
-15.00,127.00,1930, 25.46
-15.00,127.00,1940, 25.59
-15.00,127.00,1950, 25.79
-15.00,127.00,1960, 25.95
-15.00,127.00,1970, 27.13
-15.00,127.00,1980, 26.94
-15.00,127.00,1990, 27.00
-15.00,127.00,2000, 26.23
-15.00,127.00,2010, 26.96
-15.00,127.00,2020, 27.22
-15.00,127.25,1910, 25.77
-15.00,127.25,1920, 25.82
-15.00,127.25,1930, 25.45
-15.00,127.25,1940, 25.56
-15.00,127.25,1950, 25.76
-15.00,127.25,1960, 25.94
-15.00,127.25,1970, 27.11
-15.00,127.25,1980, 26.91
-15.00,127.25,1990, 27.00
-15.00,127.25,2000, 26.14
-15.00,127.25,2010, 26.93
