latitude,longitude,Year,TXm
-35,144,2011,23.69
-35,144,2012,23.95
-35,144,2013,24.94
-35,144,2014,25.29
-35,144,2015,24.39
-35,144,2016,23.91
-35,144,2017,24.78
-35,144,2018,25.24
-35,144,2019,25.1
-35,144,2020,23.84
-35,144,2021,23.59
-35,144,2022,22.86
-35,145,2000,23.48
-35,145,2001,23.82
-35,145,2002,24.5
-35,145,2003,23.38
-35,145,2004,23.84
-35,145,2005,23.67
-35,145,2006,24.4
-35,145,2007,24.57
-35,145,2008,23.73
-35,145,2009,24.73
-35,145,2010,22.86
-35,145,2011,23.75
-35,145,2012,23.93
-35,145,2013,24.93
-35,145,2014,25.28
-35,145,2015,24.08
-35,145,2016,23.83
-35,145,2017,24.92
-35,145,2018,25.44
-35,145,2019,25.12
-35,145,2020,23.73
-35,145,2021,23.54
-35,145,2022,22.86
-35,146,2000,23.28
-35,146,2001,23.93
-35,146,2002,24.52
-35,146,2003,23.5
-35,146,2004,24
-35,146,2005,23.9
-35,146,2006,24.78
-35,146,2007,24.89
-35,146,2008,24.02
-35,146,2009,25.11
-35,146,2010,23.3
-35,146,2011,23.91
-35,146,2012,23.86
-35,146,2013,24.92
-35,146,2014,25.24
-35,146,2015,24.27
-35,146,2016,24.04
-35,146,2017,25.18
-35,146,2018,25.6
-35,146,2019,25.36
-35,146,2020,24.12
-35,146,2021,23.5
-35,146,2022,23.11
-35,147,2000,22.74
-35,147,2001,23.61
-35,147,2002,24.15
-35,147,2003,23.33
-35,147,2004,23.57
-35,147,2005,23.69
-35,147,2006,24.78
-35,147,2007,24.42
-35,147,2008,23.56
-35,147,2009,24.71
-35,147,2010,22.82
-35,147,2011,23.2
-35,147,2012,23.25
-35,147,2013,24.42
-35,147,2014,24.63
-35,147,2015,23.7
-35,147,2016,23.64
-35,147,2017,24.58
-35,147,2018,24.99
-35,147,2019,25
-35,147,2020,23.46
-35,147,2021,22.67
-35,147,2022,22.52
-35,148,2000,20.46
-35,148,2001,21.23
-35,148,2002,21.87
-35,148,2003,21.21
-35,148,2004,21.32
-35,148,2005,21.66
-35,148,2006,22.83
-35,148,2007,22.13
-35,148,2008,21.16
-35,148,2009,22.32
-35,148,2010,20.64
-35,148,2011,20.61
-35,148,2012,20.72
-35,148,2013,22.15
-35,148,2014,22.07
-35,148,2015,21.43
-35,148,2016,21.48
-35,148,2017,21.91
-35,148,2018,22.46
-35,148,2019,22.62
-35,148,2020,21.16
-35,148,2021,20.28
-35,148,2022,20.09
-35,149,2000,19.44
-35,149,2001,20.22
-35,149,2002,20.8
-35,149,2003,19.98
-35,149,2004,20.62
-35,149,2005,20.76
-35,149,2006,21.64
-35,149,2007,20.85
-35,149,2008,20
-35,149,2009,21.11
-35,149,2010,19.83
-35,149,2011,19.64
-35,149,2012,19.71
-35,149,2013,21.18
-35,149,2014,20.94
-35,149,2015,20.33
-35,149,2016,20.52
-35,149,2017,20.85
-35,149,2018,21.35
-35,149,2019,21.96
-35,149,2020,19.89
-35,149,2021,19.08
-35,149,2022,18.58
-35,150,2000,19.82
-35,150,2001,20.25
-35,150,2002,20.73
-35,150,2003,19.78
-35,150,2004,20.68
-35,150,2005,20.7
-35,150,2006,20.9
-35,150,2007,20.38
-35,150,2008,19.78
-35,150,2009,20.99
-35,150,2010,19.87
-35,150,2011,19.61
-35,150,2012,19.6
-35,150,2013,20.86
-35,150,2014,20.77
-35,150,2015,20.19
-35,150,2016,20.68
-35,150,2017,20.91
-35,150,2018,21.16
-35,150,2019,21.75
-35,150,2020,20.13
-35,150,2021,19.34
-35,150,2022,18.82
-34,115,2000,21.33
-34,115,2001,20.88
-34,115,2002,21.15
-34,115,2003,21.35
-34,115,2004,21.3
-34,115,2005,20.39
-34,115,2006,21.43
-34,115,2007,21.14
-34,115,2008,21.25
-34,115,2009,21.42
-34,115,2010,21.8
-34,115,2011,22.35
-34,115,2012,22.25
-34,115,2013,22.03
-34,115,2014,21.75
-34,115,2015,21.89
-34,115,2016,20.87
-34,115,2017,21.35
-34,115,2018,21.1
-34,115,2019,21.74
-34,115,2020,21.66
-34,115,2021,21.54
-34,115,2022,21.6
-34,116,2000,22
-34,116,2001,21.58
-34,116,2002,22.01
-34,116,2003,22.16
-34,116,2004,22.11
-34,116,2005,21.15
-34,116,2006,22.37
-34,116,2007,21.94
-34,116,2008,21.79
-34,116,2009,22.22
-34,116,2010,22.74
-34,116,2011,22.89
-34,116,2012,22.87
-34,116,2013,22.51
-34,116,2014,22.58
-34,116,2015,22.97
-34,116,2016,21.37
-34,116,2017,22.09
-34,116,2018,21.94
-34,116,2019,22.95
-34,116,2020,22.34
-34,116,2021,21.92
-34,116,2022,22.16
-34,117,2000,21.36
-34,117,2001,20.88
-34,117,2002,21.5
-34,117,2003,21.52
-34,117,2004,21.43
-34,117,2005,20.56
-34,117,2006,21.73
-34,117,2007,21.33
-34,117,2008,20.91
-34,117,2009,21.4
-34,117,2010,21.93
-34,117,2011,21.81
-34,117,2012,22.2
-34,117,2013,21.85
-34,117,2014,21.91
-34,117,2015,22.23
-34,117,2016,20.42
-34,117,2017,21.31
-34,117,2018,21.23
-34,117,2019,22.24
-34,117,2020,21.67
-34,117,2021,20.95
-34,117,2022,21
-34,118,2000,22.06
-34,118,2001,21.55
-34,118,2002,22.11
-34,118,2003,22.11
-34,118,2004,22.08
-34,118,2005,21.41
-34,118,2006,22.37
-34,118,2007,22.09
-34,118,2008,21.49
-34,118,2009,22.12
-34,118,2010,22.43
-34,118,2011,22.18
-34,118,2012,22.91
-34,118,2013,22.51
-34,118,2014,22.77
-34,118,2015,22.96
-34,118,2016,21.12
-34,118,2017,22.08
-34,118,2018,22.2
-34,118,2019,23.11
-34,118,2020,22.62
-34,118,2021,21.72
-34,118,2022,21.66
-34,119,2000,21.94
-34,119,2001,21.59
-34,119,2002,22.27
-34,119,2003,21.93
-34,119,2004,22.02
-34,119,2005,21.61
-34,119,2006,22.17
-34,119,2007,22.18
-34,119,2008,21.48
-34,119,2009,22.13
-34,119,2010,22.34
-34,119,2011,22.1
-34,119,2012,23.09
-34,119,2013,22.73
-34,119,2014,23.01
-34,119,2015,22.9
-34,119,2016,21.39
-34,119,2017,22.24
-34,119,2018,22.53
-34,119,2019,23.35
-34,119,2020,22.82
-34,119,2021,21.84
-34,119,2022,21.5
-34,122,2000,21.26
-34,122,2001,21.17
-34,122,2002,21.98
-34,122,2003,21.74
-34,122,2004,21.61
-34,122,2005,21.65
-34,122,2006,21.96
-34,122,2007,21.8
-34,122,2008,21.58
-34,122,2009,21.73
-34,122,2010,22.09
-34,122,2011,22.36
-34,122,2012,22.55
-34,122,2013,22.5
-34,122,2014,22.8
-34,122,2015,21.95
-34,122,2016,20.99
-34,122,2017,21.41
-34,122,2018,21.44
-34,122,2019,21.86
-34,122,2020,21.76
-34,122,2021,21.25
-34,122,2022,20.99
-34,123,2000,21.78
-34,123,2001,21.73
-34,123,2002,22.87
-34,123,2003,22.38
-34,123,2004,22.29
-34,123,2005,22.5
-34,123,2006,22.64
-34,123,2007,22.52
-34,123,2008,22.24
-34,123,2009,22.36
-34,123,2010,22.58
-34,123,2011,22.78
-34,123,2012,23.06
-34,123,2013,22.99
-34,123,2014,23.31
-34,123,2015,22.41
-34,123,2016,21.58
-34,123,2017,21.96
-34,123,2018,21.98
-34,123,2019,22.48
-34,123,2020,22.29
-34,123,2021,21.82
-34,123,2022,21.57
-34,136,2000,22.6
-34,136,2001,22.27
-34,136,2002,22.68
-34,136,2003,22.13
-34,136,2004,22.55
-34,136,2005,22.9
-34,136,2006,22.46
-34,136,2007,23.41
-34,136,2008,22.85
-34,136,2009,23.32
-34,136,2010,22.02
-34,136,2011,22.51
-34,136,2012,22.92
-34,136,2013,23.55
-34,136,2014,23.57
-34,136,2015,22.76
-34,136,2016,22.45
-34,136,2017,23.26
-34,136,2018,23.24
-34,136,2019,23.67
-34,136,2020,22.53
-34,136,2021,22.39
-34,136,2022,21.83
-34,138,2000,23.28
-34,138,2001,22.83
-34,138,2002,23.44
-34,138,2003,23.12
-34,138,2004,23.24
-34,138,2005,23.51
-34,138,2006,23.32
-34,138,2007,23.81
-34,138,2008,23
-34,138,2009,23.69
-34,138,2010,22.63
-34,138,2011,22.96
-34,138,2012,23.13
-34,138,2013,23.58
-34,138,2014,23.75
-34,138,2015,23.28
-34,138,2016,22.86
-34,138,2017,23.63
-34,138,2018,23.94
-34,138,2019,24.07
-34,138,2020,22.83
-34,138,2021,22.83
-34,138,2022,22.28
-34,139,2000,21.35
-34,139,2001,21.05
-34,139,2002,21.76
-34,139,2003,21.13
-34,139,2004,21.47
-34,139,2005,21.65
-34,139,2006,21.98
-34,139,2007,22.29
-34,139,2008,21.36
-34,139,2009,22.06
-34,139,2010,21.02
-34,139,2011,21.27
-34,139,2012,21.66
-34,139,2013,22.15
-34,139,2014,22.22
-34,139,2015,21.7
-34,139,2016,21.3
-34,139,2017,22
-34,139,2018,22.52
-34,139,2019,22.65
-34,139,2020,21.13
-34,139,2021,21.12
-34,139,2022,20.26
-34,140,2000,24.83
-34,140,2001,24.52
-34,140,2002,25.2
-34,140,2003,24.5
-34,140,2004,24.84
-34,140,2005,25.03
-34,140,2006,25.17
-34,140,2007,25.67
-34,140,2008,24.66
-34,140,2009,25.57
-34,140,2010,24.27
-34,140,2011,24.5
-34,140,2012,24.93
-34,140,2013,25.64
-34,140,2014,25.62
-34,140,2015,25.22
-34,140,2016,24.93
-34,140,2017,25.48
-34,140,2018,25.9
-34,140,2019,26.08
-34,140,2020,24.45
-34,140,2021,24.65
-34,140,2022,23.87
-34,141,2000,24.85
-34,141,2001,24.63
-34,141,2002,25.28
-34,141,2003,24.62
-34,141,2004,24.93
-34,141,2005,24.94
-34,141,2006,25.2
-34,141,2007,25.69
-34,141,2008,24.78
-34,141,2009,25.73
-34,141,2010,24.17
-34,141,2011,24.6
-34,141,2012,25.06
-34,141,2013,25.81
-34,141,2014,25.78
-34,141,2015,25.39
-34,141,2016,25.03
-34,141,2017,25.64
-34,141,2018,25.98
-34,141,2019,26.15
-34,141,2020,24.4
-34,141,2021,24.66
-34,141,2022,23.87
-34,142,2000,24.81
-34,142,2001,24.98
-34,142,2002,25.54
-34,142,2003,24.93
-34,142,2004,25.16
-34,142,2005,25.26
-34,142,2006,25.4
-34,142,2007,25.81
-34,142,2008,24.94
-34,142,2009,25.89
-34,142,2010,24.25
-34,142,2011,24.76
-34,142,2012,25.38
-34,142,2013,26.34
-34,142,2014,26.38
-34,142,2015,25.74
-34,142,2016,25.39
-34,142,2017,26.14
-34,142,2018,26.34
-34,142,2019,26.48
-34,142,2020,24.86
-34,142,2021,24.88
-34,142,2022,24.21
-34,143,2000,24.65
-34,143,2001,24.94
-34,143,2002,25.89
-34,143,2003,25.2
-34,143,2004,25.34
-34,143,2005,25.38
-34,143,2006,25.44
-34,143,2007,25.82
-34,143,2008,25
-34,143,2009,25.88
-34,143,2010,24.09
-34,143,2011,24.71
-34,143,2012,25.27
-34,143,2013,26.31
-34,143,2014,26.51
-34,143,2015,25.62
-34,143,2016,25.29
-34,143,2017,26.14
-34,143,2018,26.2
-34,143,2019,26.26
-34,143,2020,24.76
-34,143,2021,24.61
-34,143,2022,24.01
-34,144,2000,24.69
-34,144,2001,25.04
-34,144,2002,25.84
-34,144,2003,24.89
-34,144,2004,25.2
-34,144,2005,25.09
-34,144,2006,25.39
-34,144,2007,25.64
-34,144,2008,24.84
-34,144,2009,25.73
-34,144,2010,23.74
-34,144,2011,24.77
-34,144,2012,25.08
-34,144,2013,26.17
-34,144,2014,26.51
-34,144,2015,25.23
-34,144,2016,24.96
-34,144,2017,26.04
-34,144,2018,26.12
-34,144,2019,26.06
-34,144,2020,24.61
-34,144,2021,24.39
-34,144,2022,23.81
-34,145,2000,24.5
-34,145,2001,24.97
-34,145,2002,25.65
-34,145,2003,24.68
-34,145,2004,25.14
-34,145,2005,25.03
-34,145,2006,25.56
-34,145,2007,25.65
-34,145,2008,24.86
-34,145,2009,25.84
-34,145,2010,23.81
-34,145,2011,25.05
-34,145,2012,24.96
-34,145,2013,26.22
-34,145,2014,26.47
-34,145,2015,25.1
-34,145,2016,24.91
-34,145,2017,26.29
-34,145,2018,26.57
-34,145,2019,26.28
-34,145,2020,24.82
-34,145,2021,24.45
-34,145,2022,23.81
-34,146,2000,23.65
-34,146,2001,24.4
-34,146,2002,25.25
-34,146,2003,24.37
-34,146,2004,24.81
-34,146,2005,24.85
-34,146,2006,25.44
-34,146,2007,25.47
-34,146,2008,24.43
-34,146,2009,25.59
-34,146,2010,23.55
-34,146,2011,24.44
-34,146,2012,24.09
-34,146,2013,25.37
-34,146,2014,25.44
-34,146,2015,24.45
-34,146,2016,24.35
-34,146,2017,25.7
-34,146,2018,26.04
-34,146,2019,25.86
-34,146,2020,24.39
-34,146,2021,23.63
-34,146,2022,23.12
-34,147,2000,23
-34,147,2001,23.76
-34,147,2002,24.65
-34,147,2003,23.67
-34,147,2004,23.81
-34,147,2005,24.25
-34,147,2006,25.06
-34,147,2007,24.69
-34,147,2008,23.77
-34,147,2009,24.83
-34,147,2010,22.85
-34,147,2011,23.49
-34,147,2012,23.49
-34,147,2013,24.65
-34,147,2014,24.84
-34,147,2015,23.79
-34,147,2016,23.74
-34,147,2017,24.95
-34,147,2018,25.27
-34,147,2019,25.28
-34,147,2020,23.49
-34,147,2021,22.68
-34,147,2022,22.44
-34,148,2000,22.65
-34,148,2001,23.53
-34,148,2002,24.45
-34,148,2003,23.56
-34,148,2004,23.52
-34,148,2005,23.99
-34,148,2006,24.94
-34,148,2007,24.24
-34,148,2008,23.31
-34,148,2009,24.44
-34,148,2010,22.54
-34,148,2011,22.81
-34,148,2012,22.77
-34,148,2013,24.21
-34,148,2014,24.23
-34,148,2015,23.37
-34,148,2016,23.26
-34,148,2017,24.13
-34,148,2018,24.72
-34,148,2019,24.92
-34,148,2020,23.07
-34,148,2021,21.89
-34,148,2022,21.72
-34,149,2000,20.94
-34,149,2001,21.86
-34,149,2002,22.63
-34,149,2003,21.69
-34,149,2004,22.03
-34,149,2005,22.18
-34,149,2006,23.18
-34,149,2007,22.27
-34,149,2008,21.36
-34,149,2009,22.58
-34,149,2010,20.95
-34,149,2011,20.94
-34,149,2012,20.95
-34,149,2013,22.45
-34,149,2014,22.35
-34,149,2015,21.63
-34,149,2016,21.68
-34,149,2017,22.51
-34,149,2018,22.82
-34,149,2019,23.33
-34,149,2020,21.46
-34,149,2021,20.31
-34,149,2022,19.98
-34,150,2000,17.14
-34,150,2001,17.86
-34,150,2002,18.48
-34,150,2003,17.32
-34,150,2004,18.35
-34,150,2005,18.27
-34,150,2006,18.62
-34,150,2007,17.86
-34,150,2008,17
-34,150,2009,18.38
-34,150,2010,17.2
-34,150,2011,16.99
-34,150,2012,17.33
-34,150,2013,18.6
-34,150,2014,18.42
-34,150,2015,17.65
-34,150,2016,18.33
-34,150,2017,18.64
-34,150,2018,18.88
-34,150,2019,19.52
-34,150,2020,17.73
-34,150,2021,16.88
-34,150,2022,16.25
-34,151,2000,22.56
-34,151,2001,22.88
-34,151,2002,23.15
-34,151,2003,22.46
-34,151,2004,23.27
-34,151,2005,23.33
-34,151,2006,23.12
-34,151,2007,22.88
-34,151,2008,22.18
-34,151,2009,23.38
-34,151,2010,22.65
-34,151,2011,22.33
-34,151,2012,22.4
-34,151,2013,23.55
-34,151,2014,23.27
-34,151,2015,22.79
-34,151,2016,23.73
-34,151,2017,23.65
-34,151,2018,23.66
-34,151,2019,24.15
-34,151,2020,22.96
-34,151,2021,22.37
-34,151,2022,21.91
-33,116,2000,22.4
-33,116,2001,21.98
-33,116,2002,22.16
-33,116,2003,22.3
-33,116,2004,22.19
-33,116,2005,21.21
-33,116,2006,22.59
-33,116,2007,21.91
-33,116,2008,21.97
-33,116,2009,22.53
-33,116,2010,23.21
-33,116,2011,23.07
-33,116,2012,22.81
-33,116,2013,22.69
-33,116,2014,22.91
-33,116,2015,23.19
-33,116,2016,21.58
-33,116,2017,22.4
-33,116,2018,22.09
-33,116,2019,23.17
-33,116,2020,22.64
-33,116,2021,22.19
-33,116,2022,22.38
-33,117,2000,23.08
-33,117,2001,22.82
-33,117,2002,23.33
-33,117,2003,23.3
-33,117,2004,23.22
-33,117,2005,22.43
-33,117,2006,23.53
-33,117,2007,23.1
-33,117,2008,22.83
-33,117,2009,23.5
-33,117,2010,23.98
-33,117,2011,23.42
-33,117,2012,23.78
-33,117,2013,23.74
-33,117,2014,23.91
-33,117,2015,24.33
-33,117,2016,22.37
-33,117,2017,23.24
-33,117,2018,23.27
-33,117,2019,24.38
-33,117,2020,23.76
-33,117,2021,22.93
-33,117,2022,23.02
-33,118,2000,23.11
-33,118,2001,22.78
-33,118,2002,23.49
-33,118,2003,23.31
-33,118,2004,23.33
-33,118,2005,22.76
-33,118,2006,23.51
-33,118,2007,23.46
-33,118,2008,22.84
-33,118,2009,23.54
-33,118,2010,23.89
-33,118,2011,23.35
-33,118,2012,23.96
-33,118,2013,23.85
-33,118,2014,24.04
-33,118,2015,24.32
-33,118,2016,22.45
-33,118,2017,23.34
-33,118,2018,23.42
-33,118,2019,24.53
-33,118,2020,23.92
-33,118,2021,22.89
-33,118,2022,22.84
-33,119,2000,23.36
-33,119,2001,23
-33,119,2002,24.05
-33,119,2003,23.54
-33,119,2004,23.76
-33,119,2005,23.3
-33,119,2006,23.74
-33,119,2007,24
-33,119,2008,23.15
-33,119,2009,23.91
-33,119,2010,24.28
-33,119,2011,23.72
-33,119,2012,24.44
-33,119,2013,24.17
-33,119,2014,24.5
-33,119,2015,24.69
-33,119,2016,22.91
-33,119,2017,23.82
-33,119,2018,23.93
-33,119,2019,25.1
-33,119,2020,24.39
-33,119,2021,23.34
-33,119,2022,23.2
-33,120,2000,22.61
-33,120,2001,22.12
-33,120,2002,23.48
-33,120,2003,23.03
-33,120,2004,23.05
-33,120,2005,22.82
-33,120,2006,23.02
-33,120,2007,23.31
-33,120,2008,22.69
-33,120,2009,23.23
-33,120,2010,23.3
-33,120,2011,23.13
-33,120,2012,23.81
-33,120,2013,23.52
-33,120,2014,23.87
-33,120,2015,23.84
-33,120,2016,22.31
-33,120,2017,23.1
-33,120,2018,23.43
-33,120,2019,24.46
-33,120,2020,23.7
-33,120,2021,22.87
-33,120,2022,22.42
-33,121,2000,23.25
-33,121,2001,22.91
-33,121,2002,24.48
-33,121,2003,23.81
-33,121,2004,23.98
-33,121,2005,23.81
-33,121,2006,24.1
-33,121,2007,24.04
-33,121,2008,23.68
-33,121,2009,24.06
-33,121,2010,24.17
-33,121,2011,24.13
-33,121,2012,24.59
-33,121,2013,24.42
-33,121,2014,24.92
-33,121,2015,24.8
-33,121,2016,23.47
-33,121,2017,23.96
-33,121,2018,24.28
-33,121,2019,25.35
-33,121,2020,24.6
-33,121,2021,23.91
-33,121,2022,23.47
-33,122,2000,23.03
-33,122,2001,22.83
-33,122,2002,24.28
-33,122,2003,23.55
-33,122,2004,23.69
-33,122,2005,23.69
-33,122,2006,24.03
-33,122,2007,23.77
-33,122,2008,23.5
-33,122,2009,23.73
-33,122,2010,24
-33,122,2011,23.93
-33,122,2012,24.21
-33,122,2013,24.19
-33,122,2014,24.62
-33,122,2015,24.23
-33,122,2016,23.2
-33,122,2017,23.59
-33,122,2018,23.91
-33,122,2019,24.88
-33,122,2020,24.16
-33,122,2021,23.58
-33,122,2022,23.32
-33,123,2000,22.79
-33,123,2001,22.77
-33,123,2002,24.18
-33,123,2003,23.5
-33,123,2004,23.45
-33,123,2005,23.76
-33,123,2006,23.77
-33,123,2007,23.78
-33,123,2008,23.33
-33,123,2009,23.46
-33,123,2010,23.61
-33,123,2011,23.5
-33,123,2012,23.96
-33,123,2013,23.88
-33,123,2014,24.22
-33,123,2015,23.73
-33,123,2016,22.83
-33,123,2017,23.35
-33,123,2018,23.43
-33,123,2019,24.31
-33,123,2020,23.71
-33,123,2021,23.15
-33,123,2022,22.95
-33,124,2000,23.09
-33,124,2001,23.2
-33,124,2002,24.59
-33,124,2003,23.9
-33,124,2004,23.71
-33,124,2005,24.21
-33,124,2006,23.91
-33,124,2007,24.16
-33,124,2008,23.45
-33,124,2009,23.68
-33,124,2010,23.66
-33,124,2011,23.35
-33,124,2012,24.18
-33,124,2013,24
-33,124,2014,24.26
-33,124,2015,23.81
-33,124,2016,23.05
-33,124,2017,23.77
-33,124,2018,23.66
-33,124,2019,24.66
-33,124,2020,23.93
-33,124,2021,23.37
-33,124,2022,23.38
-33,135,2000,24.48
-33,135,2001,24.04
-33,135,2002,24.59
-33,135,2003,24.23
-33,135,2004,24.4
-33,135,2005,24.62
-33,135,2006,24.43
-33,135,2007,25.13
-33,135,2008,24.26
-33,135,2009,24.77
-33,135,2010,23.66
-33,135,2011,24.16
-33,135,2012,24.5
-33,135,2013,25.23
-33,135,2014,25.05
-33,135,2015,24.39
-33,135,2016,24.07
-33,135,2017,24.84
-33,135,2018,24.83
-33,135,2019,25.36
-33,135,2020,24.11
-33,135,2021,23.82
-33,135,2022,23.31
-33,136,2000,24.63
-33,136,2001,24.19
-33,136,2002,24.8
-33,136,2003,24.52
-33,136,2004,24.91
-33,136,2005,25.06
-33,136,2006,24.92
-33,136,2007,25.42
-33,136,2008,24.56
-33,136,2009,25.09
-33,136,2010,23.66
-33,136,2011,24.26
-33,136,2012,24.69
-33,136,2013,25.41
-33,136,2014,25.44
-33,136,2015,24.84
-33,136,2016,24.58
-33,136,2017,25.18
-33,136,2018,25.26
-33,136,2019,25.99
-33,136,2020,24.4
-33,136,2021,24.3
-33,136,2022,23.61
-33,137,2000,23.72
-33,137,2001,23.28
-33,137,2002,23.79
-33,137,2003,23.45
-33,137,2004,23.71
-33,137,2005,23.97
-33,137,2006,23.7
-33,137,2007,24.27
-33,137,2008,23.48
-33,137,2009,24.06
-33,137,2010,22.67
-33,137,2011,23.28
-33,137,2012,23.42
-33,137,2013,24.34
-33,137,2014,24.17
-33,137,2015,23.59
-33,137,2016,23.39
-33,137,2017,23.96
-33,137,2018,24.43
-33,137,2019,24.9
-33,137,2020,23.42
-33,137,2021,23.36
-33,137,2022,22.72
-33,138,2000,25.22
-33,138,2001,24.73
-33,138,2002,25.34
-33,138,2003,25.12
-33,138,2004,25.05
-33,138,2005,25.48
-33,138,2006,25.32
-33,138,2007,25.75
-33,138,2008,24.92
-33,138,2009,25.58
-33,138,2010,24.45
-33,138,2011,24.97
-33,138,2012,24.96
-33,138,2013,25.77
-33,138,2014,25.57
-33,138,2015,25.09
-33,138,2016,24.95
-33,138,2017,25.63
-33,138,2018,25.91
-33,138,2019,26.05
-33,138,2020,24.69
-33,138,2021,24.76
-33,138,2022,24.23
-33,139,2000,22.33
-33,139,2001,21.84
-33,139,2002,22.68
-33,139,2003,22.25
-33,139,2004,22.44
-33,139,2005,22.84
-33,139,2006,22.88
-33,139,2007,22.95
-33,139,2008,22.09
-33,139,2009,22.75
-33,139,2010,21.73
-33,139,2011,22.07
-33,139,2012,22.41
-33,139,2013,22.99
-33,139,2014,22.95
-33,139,2015,22.26
-33,139,2016,22.03
-33,139,2017,22.84
-33,139,2018,23.15
-33,139,2019,23.45
-33,139,2020,21.62
-33,139,2021,21.7
-33,139,2022,21.15
-33,140,2000,24.81
-33,140,2001,24.59
-33,140,2002,25.42
-33,140,2003,24.73
-33,140,2004,25.07
-33,140,2005,25.26
-33,140,2006,25.12
-33,140,2007,25.43
-33,140,2008,24.64
-33,140,2009,25.49
-33,140,2010,24.04
-33,140,2011,24.47
-33,140,2012,25
-33,140,2013,25.91
-33,140,2014,25.91
-33,140,2015,25.16
-33,140,2016,25.04
-33,140,2017,25.75
-33,140,2018,26.04
-33,140,2019,26.45
-33,140,2020,24.55
-33,140,2021,24.52
-33,140,2022,23.94
-33,141,2000,25.24
-33,141,2001,25.15
-33,141,2002,25.92
-33,141,2003,25.24
-33,141,2004,25.57
-33,141,2005,25.7
-33,141,2006,25.7
-33,141,2007,26.02
-33,141,2008,25.19
-33,141,2009,26.09
-33,141,2010,24.49
-33,141,2011,25
-33,141,2012,25.46
-33,141,2013,26.5
-33,141,2014,26.4
-33,141,2015,25.72
-33,141,2016,25.42
-33,141,2017,26.23
-33,141,2018,26.5
-33,141,2019,26.71
-33,141,2020,24.92
-33,141,2021,24.95
-33,141,2022,24.23
-33,142,2000,25.47
-33,142,2001,25.52
-33,142,2002,26.47
-33,142,2003,26.04
-33,142,2004,26.29
-33,142,2005,26.37
-33,142,2006,26.21
-33,142,2007,26.55
-33,142,2008,25.88
-33,142,2009,26.64
-33,142,2010,24.86
-33,142,2011,25.33
-33,142,2012,25.81
-33,142,2013,27.03
-33,142,2014,27
-33,142,2015,26.18
-33,142,2016,25.9
-33,142,2017,26.9
-33,142,2018,27.03
-33,142,2019,27.21
-33,142,2020,25.47
-33,142,2021,25.18
-33,142,2022,24.65
-33,143,2000,25.51
-33,143,2001,25.86
-33,143,2002,26.86
-33,143,2003,26.38
-33,143,2004,26.65
-33,143,2005,26.62
-33,143,2006,26.51
-33,143,2007,26.82
-33,143,2008,26.13
-33,143,2009,26.9
-33,143,2010,24.91
-33,143,2011,25.65
-33,143,2012,26.04
-33,143,2013,27.33
-33,143,2014,27.39
-33,143,2015,26.37
-33,143,2016,26.1
-33,143,2017,27.15
-33,143,2018,26.95
-33,143,2019,27.03
-33,143,2020,25.36
-33,143,2021,25.14
-33,143,2022,24.63
-33,144,2000,25.32
-33,144,2001,26.12
-33,144,2002,26.94
-33,144,2003,26
-33,144,2004,26.46
-33,144,2005,26.27
-33,144,2006,26.67
-33,144,2007,26.74
-33,144,2008,25.75
-33,144,2009,26.69
-33,144,2010,24.38
-33,144,2011,25.66
-33,144,2012,25.71
-33,144,2013,26.94
-33,144,2014,27.11
-33,144,2015,25.8
-33,144,2016,25.58
-33,144,2017,27.11
-33,144,2018,26.84
-33,144,2019,26.81
-33,144,2020,25.06
-33,144,2021,24.91
-33,144,2022,24.41
-33,145,2000,25.12
-33,145,2001,25.96
-33,145,2002,26.87
-33,145,2003,25.87
-33,145,2004,26.27
-33,145,2005,26.28
-33,145,2006,26.71
-33,145,2007,26.68
-33,145,2008,25.68
-33,145,2009,26.72
-33,145,2010,24.41
